Tweet,0,1,2,3
"['congress', 'acting', 'indignant', 'over', 'the', 'epipen', 'pricing', 'is', 'quite', 'disingenuous', 'since', 'they', 'craft', 'the', 'laws', 'that', 'allow', 'such', 'gouging']",0.0,1.0,0.0,0.0
"['<user>', 'unfortunately', 'it', 'wont', 'end', 'there', 'followers', 'of', 'whichever', 'candidate', 'isnt', 'elected', 'will', 'throw', 'tantrums', 'no', 'winning', 'this', 'elec']",0.0,0.0,1.0,0.0
"['<user>', '<user>', 'good', 'takes', 'more', 'muscles', 'to', 'frown', 'than', 'smile']",1.0,0.0,0.0,0.0
"['<user>', 'thanks', 'for', 'saying', 'my', 'wife', 'and', 'i', 'were', 'getting', 'our', 'iphones', 'today', 'and', 'then', 'losing', 'both', 'of', 'them', 'with', 'no', 'eta', 'thanks', 'angry']",0.0,0.0,0.0,1.0
"['<user>', 'so', 'you', 'wouldnt', 'date', 'me', 'offended']",0.0,0.0,1.0,0.0
"['dont', 'be', 'offendednim', 'just', 'doing', 'something', 'thatngives', 'your', 'life', 'more', 'hurtsnn', 'haikuchallenge', 'poetry']",0.0,0.0,1.0,0.0
"['thatmoment', 'youre', 'watching', 'worstcelebritycooks', 'and', 'your', 'bubble', 'is', 'burst', 'by', 'finding', 'out', 'kylexy', 'is', 'gay', 'and', 'married', 'nochance', 'kindadontmind']",0.0,0.0,1.0,0.0
"['yall', 'really', 'insult', 'coz', 'of', 'soccer', 'lmao', 'wow']",0.0,1.0,0.0,0.0
"['will', 'i', 'offend', 'younif', 'i', 'am', 'truthful', 'but', 'kindnor', 'will', 'you', 'see', '<user>', 'haikuchallenge', 'offend']",0.0,0.0,1.0,0.0
"['who', 'the', 'hell', 'is', 'drilling', 'outside', 'my', 'house', 'literally', 'got', 'to', 'sleep', 'at', 'half', 'four', 'after', 'a', 'busy', 'shift', 'and', 'these', 'twats', 'have', 'woken', 'me', 'up', 'fuming']",0.0,0.0,0.0,1.0
"['so', 'many', 'protests', 'for', 'peace', 'going', 'on', 'lately', 'but', 'all', 'i', 'see', 'is', 'people', 'burning', 'down', 'theyre', 'own', 'cities', 'and', 'hometowns', 'practice', 'what', 'u', 'preach']",0.0,0.0,0.0,1.0
"['why', 'does', '<user>', 'have', 'to', 'come', 'to', 'glasgow', 'on', 'a', 'night', 'i', 'am', 'working', 'i', 'am', 'fucking', 'gutted', 'been', 'waiting', 'for', 'an', 'appearance', 'for', 'ages']",0.0,0.0,0.0,1.0
"['tasers', 'immobilize', 'if', 'you', 'taser', 'someone', 'why', 'the', 'fuck', 'do', 'you', 'need', 'to', 'shoot', 'them', 'one', 'second', 'later', 'this', 'is', 'really', 'sick', 'rage', 'wtf', 'murder']",0.0,0.0,0.0,1.0
"['id', 'rather', 'dump', 'gasoline', 'all', 'over', 'myself', 'and', 'run', 'into', 'a', 'burning', 'building', 'than', 'use', 'excel']",0.0,0.0,0.0,1.0
"['inner', 'conflict', 'happens', 'when', 'we', 'are', 'at', 'odds', 'with', 'ourselves', 'honor', 'your', 'values', 'and', 'priorities', 'anger', 'innerconflict', 'conflict', 'values']",0.0,1.0,0.0,0.0
"['nurse', 'practitioner', 'you', 'look', 'pretty', 'bad', 'no', 'offense', 'of', 'course', 'nnthank', 'you', 'that', 'really', 'added', 'that', 'spark', 'of', 'positivity', 'i', 'needed', 'today']",0.0,1.0,0.0,0.0
"['why', 'does', '<user>', 'have', 'to', 'come', 'to', 'glasgow', 'on', 'a', 'night', 'i', 'am', 'working', 'i', 'am', 'fucking', 'gutted', 'been', 'waiting', 'for', 'an', 'appearance', 'for', 'ages', 'raging']",0.0,0.0,0.0,1.0
"['<user>', '<user>', 'he', 'has', 'bad', 'temperament', 'tantrums', 'hissyfits']",0.0,0.0,0.0,1.0
"['<user>', '<user>', 'meanwhile', 'white', 'cops', 'keep', 'killing', 'black', 'people', 'but', 'theres', 'less', 'outrage', 'about', 'that', 'strange', 'society', 'that']",0.0,0.0,1.0,0.0
"['<user>', '<user>', 'i', 'played', 'a', 'game', 'where', 'john', 'elway', 'was', 'sacked', 'x', 'and', 'fumbled', 'all', 'x', 'is', 'this', 'the', 'same', 'john', 'elway', 'i', 'know', 'of']",1.0,0.0,0.0,0.0
"['wanna', 'go', 'home', 'and', 'focus', 'up', 'on', 'this', 'game', 'dont', 'wanna', 'rage', 'at', 'all']",1.0,0.0,0.0,0.0
"['<user>', 'shes', 'all', 'over', 'the', 'political', 'map', 'in', 'her', 'relentless', 'pursuit', 'of', 'power']",1.0,0.0,0.0,0.0
"['praying', 'for', 'the', 'lord', 'to', 'keep', 'anger', 'hate', 'jealousy', 'away', 'from', 'your', 'heart', 'is', 'a', 'sign', 'of', 'maturity', 'conciseness']",1.0,0.0,0.0,0.0
"['troubled', 'soul', 'dont', 'loose', 'your', 'heart', 'cause', 'joy', 'and', 'peace', 'he', 'brings', 'and', 'the', 'beauty', 'thats', 'in', 'store', 'outweighs', 'the', 'hurt', 'of', 'lifes', 'sting']",1.0,0.0,0.0,0.0
"['dear', 'hipster', 'behind', 'me', 'at', 'the', 'game', 'i', 'am', 'finding', 'it', 'very', 'hard', 'to', 'pay', 'attention', 'while', 'you', 'talk', 'about', 'the', 'politics', 'of', 'grapes', 'of', 'wrath', 'shut', 'up']",0.0,0.0,0.0,1.0
"['i', 'freaking', 'hate', 'working', 'with', 'word', 'on', 'my', 'phone', 'write', 'writing', 'writerslife', 'writerproblems', 'writer']",0.0,0.0,1.0,0.0
"['so', 'to', 'the', 'girl', 'that', 'just', 'hit', 'my', 'carnot', 'only', 'did', 'she', 'get', 'lucky', 'w', 'no', 'scratch', 'but', 'also', 'from', 'being', 'spared', 'the', 'wrath', 'of', 'sleep', 'deprived', 'kait']",0.0,0.0,1.0,0.0
"['ok', 'so', 'i', 'got', 'my', 'madden', 'refunded', 'but', 'now', 'i', 'gotta', 'wait', 'a', 'few', 'days', 'for', 'the', 'money', 'and', 'now', 'gotta', 'preorder', 'fifa', 'again']",0.0,1.0,0.0,0.0
"['glad', 'i', 'didnt', 'watch', 'smackdown', 'because', 'i', 'cant', 'see', 'my', 'men', '<user>', '<user>', 'lose', 'sohurt', 'revenge']",0.0,0.0,1.0,0.0
"['when', 'a', 'grown', 'adult', 'doesnt', 'drink', 'or', 'has', 'never', 'drank', 'before', 'i', 'just', 'assume', 'they', 'were', 'raised', 'around', 'a', 'raging', 'alcoholic', 'and', 'they', 'want', 'no', 'parts']",1.0,0.0,0.0,0.0
"['they', 'gonna', 'give', 'this', 'kkk', 'police', 'bitch', 'the', 'minimum', 'sentencejust', 'wattch']",0.0,0.0,0.0,1.0
"['<user>', 'watch', 'out', 'for', 'memes', 'amp', 'statements', 'designed', 'to', 'make', 'you', 'feel', 'outrage', 'but', 'that', 'dont', 'give', 'you', 'anything', 'to', 'do', 'about', 'situation']",0.0,0.0,1.0,0.0
"['<user>', '<user>', 'just', 'got', 'wind', 'of', 'menforchoice', 'and', 'it', 'doesnt', 'infuriate', 'me', 'just', 'makes', 'me', 'sad', 'for', 'the', 'generation']",0.0,1.0,0.0,0.0
"['<user>', 'no', 'no', 'i', 'insist', 'that', 'you', 'give', 'me', 'your', 'best', 'insult', 'first']",0.0,0.0,1.0,0.0
"['might', 'just', 'leave', 'and', 'aggravate', 'bae']",0.0,1.0,0.0,0.0
"['<user>', 'how', 'do', 'u', 'guys', 'determine', 'teams', 'cause', 'im', 'on', 'shitty', 'teams', 'when', 'i', 'play', 'and', 'im', 'fuckin', 'over', 'it', 'cod', 'rage']",0.0,0.0,1.0,0.0
"['resentment', 'is', 'rlly', 'my', 'shit']",0.0,0.0,1.0,0.0
"['now', 'that', '<user>', 'has', 'snapchat', 'back', 'its', 'a', 'constant', 'battle', 'to', 'see', 'who', 'can', 'get', 'the', 'ugliest', 'snap', 'of', 'one', 'another', 'snap', 'survival']",0.0,1.0,0.0,0.0
"['the', 'ppl', 'on', 'here', 'defending', 'cops', 'as', 'they', 'continue', 'to', 'kill', 'innocent', 'ppl', 'or', 'ppl', 'who', 'arent', 'innocent', 'but', 'clearly', 'cooperate', 'irritate', 'tf', 'outta', 'me']",0.0,0.0,0.0,1.0
"['fear', 'the', 'fearsome', 'fury', 'of', 'the', 'forest', 'fawn']",1.0,0.0,0.0,0.0
"['every', 'dancers', 'dream', 'song', 'snap', 'worldpower']",1.0,0.0,0.0,0.0
"['<user>', '<user>', 'rip', 'to', 'the', 's', 'of', 'black', 'men', 'womenchildren', 'killed', 'in', 'chicago', 'where', 'is', 'the', 'outrage']",0.0,0.0,1.0,0.0
['fuming'],0.0,0.0,0.0,1.0
"['<user>', 'hello', 'nthe', 'bigger', 'the', 'bully', 'the', 'more', 'crocodile', 'tears', 'bullies', 'always', 'act', 'like', 'offended', 'victims']",0.0,0.0,1.0,0.0
"['look', 'what', 'we', 'have', 'available', 'in', 'store', 'nownnliquid', 'incense', 'for', 'those', 'who', 'cant', 'burn', 'sticks', 'or', 'cones', 'or', 'have', 'smoke', 'in', 'they', 'home']",1.0,0.0,0.0,0.0
"['tbh', 'amy', 'i', 'dont', 'know', 'why', 'you', 'need', 'to', 'sort', 'your', 'life', 'out', 'its', 'looks', 'like', 'your', 'having', 'a', 'great', 'time', 'thanks', 'tiff']",1.0,0.0,0.0,0.0
"['men', 'in', 'rage', 'strike', 'those', 'that', 'wish', 'them', 'best', 'rage', 'emotions', 'negative', 'positive', 'wish', 'strike', 'martial', 'arts', 'control', 'believe', 'best', 'hope']",0.0,0.0,0.0,1.0
"['<user>', 'sam', 'yes', 'we', 'have', 'not', 'helpful', 'at', 'all', 'we', 'need', 'this', 'sorting', 'asap', 'you', 'keep', 'promising', 'stuff', 'that', 'doesnt', 'happen']",0.0,0.0,1.0,0.0
"['<user>', 'correction', 'ppl', 'checked', 'in', 'standing', 'at', 'the', 'gate', 'amp', 'flt', 'took', 'off', 'without', 'us', 'furious']",0.0,0.0,0.0,1.0
"['<user>', 'while', 'i', 'do', 'not', 'see', 'sailer', 'mars', 'being', 'a', 'raging', 'liberal', 'i', 'doubt', 'that', 'she', 'would', 'say', 'such', 'a', 'thing']",0.0,1.0,0.0,0.0
"['<user>', 'incentivise', 'people', 'to', 'roam', 'the', 'internet', 'being', 'morally', 'offended', 'as', 'if', 'they', 'didnt', 'do', 'it', 'enough', 'already']",0.0,0.0,1.0,0.0
"['<user>', 'a', 'multimillionaire', 'spoiled', 'brat', 'who', 'gets', 'in', 'a', 'self', 'righteous', 'huff', 'bc', 'his', 'friend', 'is', 'muslim', 'is', 'a', 'non', 'starter', 'bye']",0.0,0.0,0.0,1.0
"['<user>', '<user>', 'another', 'angry', 'white', 'man']",0.0,0.0,0.0,1.0
"['mm', 'okay', 'ham', 'for', 'you', 'and', 'turkey', 'for', 'me', 'gives', 'his', 'hair', 'a', 'ruffle', 'before', 'heading', 'back', 'in', 'the', 'kitchen', 'to', 'set', 'out', 'the', '<user>']",1.0,0.0,0.0,0.0
"['<user>', '<user>', 'i', 'cancelled', 'by', 'cbs', 'all', 'access', 'live', 'feeds', 'before', 'jc', 'even', 'said', 'vic', 'won', 'afp', 'paulshould', 'have', 'won', 'imo']",0.0,1.0,0.0,0.0
"['kik', 'to', 'trade', 'have', 'fun', 'or', 'a', 'conversation', 'kik', 'youraffair', 'kik', 'kikme', 'messageme', 'textme', 'pics', 'trade', 'tradepics', 'dm', 'snap', 'bored']",1.0,0.0,0.0,0.0
"['<user>', 'im', 'so', 'mad', 'for', 'our', 'clients', 'im', 'furious', 'lmao']",0.0,0.0,0.0,1.0
"['chris', 'ate', 'all', 'my', 'mac', 'n', 'cheese', 'so', 'imma', 'eat', 'all', 'his', 'taffy']",0.0,1.0,0.0,0.0
"['he', 'who', 'is', 'affected', 'by', 'an', 'insult', 'is', 'infected', 'by', 'it']",0.0,1.0,0.0,0.0
"['<user>', 'one', 'of', 'my', 'favorite', 'songs', 'brother', 'real', 'talk']",1.0,0.0,0.0,0.0
"['<user>', 'why', 'do', 'you', 'even', 'beef', 'sara', 'you', 'let', 'the', 'anger', 'get', 'the', 'best', 'of', 'you', 'you', 'and', 'sagin', 'been', 'friends', 'for', 'how', 'long']",0.0,0.0,1.0,0.0
"['i', 'cant', 'even', 'right', 'now', 'bb']",1.0,0.0,0.0,0.0
"['skipping', 'meals', 'is', 'the', 'national', 'way', 'of', 'showing', 'disappointment', 'and', 'anger', 'wiz']",0.0,1.0,0.0,0.0
"['<user>', 'how', 'his', 'own', 'fans', 'insult', 'him']",0.0,1.0,0.0,0.0
"['stk', 'is', 'expensive', 'but', 'if', 'rather', 'take', 'a', 'bigger', 'female', 'there', 'than', 'tiff', 'you', 'all', 'see', 'how', 'slim', 'she', 'is', 'and', 'how', 'she', 'loves', 'to', 'eat']",1.0,0.0,0.0,0.0
"['<user>', 'hes', 'just', 'too', 'raging', 'to', 'type', 'properly', 'ha', 'ha']",1.0,0.0,0.0,0.0
"['my', 'blood', 'is', 'so', 'bitter', 'for', 'satan', 'to', 'test', 'becouse', 'cleanse', 'by', 'the', 'blood', 'of', 'jesus', 'christamen']",0.0,0.0,1.0,0.0
"['sting', 'is', 'just', 'too', 'damn', 'earnest', 'for', 'early', 'morning', 'listening', 'sting']",0.0,1.0,0.0,0.0
"['in', 'black', 'people', 'are', 'still', 'fighting', 'to', 'be', 'recognized', 'as', 'human', 'beings', 'cantsleep']",0.0,0.0,0.0,1.0
"['gameday', 'vs', 'buford', 'today', 'at', 'at', 'home', 'never', 'been', 'so', 'excited', 'revenge']",1.0,0.0,0.0,0.0
"['i', 'have', 'rabid', 'grizzly', 'bears', 'im', 'going', 'to', 'scatter', 'in', 'neighborhoods', 'all', 'over', 'americanntheyre', 'poor', 'refugeesnninyourneighborhoodnotdc']",0.0,0.0,0.0,1.0
"['what', 'a', 'fucking', 'muppet', '<user>', 'fuming', 'stalker']",0.0,0.0,0.0,1.0
"['<user>', 'im', 'so', 'starved', 'for', 'content', 'id', 'take', 'it', 'but', 'id', 'def', 'pout', 'about', 'it']",0.0,1.0,0.0,0.0
"['yoif', 'youre', 'talking', 'about', 'horoscopes', 'do', 'you', 'really', 'have', 'any', 'clue', 'as', 'to', 'what', 'youre', 'saying', 'or', 'are', 'you', 'gonna', 'act', 'offended', 'when', 'i', 'question', 'it']",0.0,0.0,0.0,1.0
"['i', 'wanna', 'kill', 'you', 'and', 'destroy', 'you', 'i', 'want', 'you', 'died', 'and', 'i', 'want', 'flint', 'back', 'emo', 'scene', 'anger', 'fuck', 'die', 'hatered']",0.0,0.0,0.0,1.0
"['i', 'resent', 'being', 'tired', 'and', 'annoyed', 'that', 'the', 'word', 'wiener', 'is', 'splashed', 'across', 'the', 'news', 'this', 'should', 'be', 'a', 'slamdunk', 'for', 'me']",0.0,0.0,1.0,0.0
"['it', 'takes', 'a', 'man', 'to', 'suffer', 'ignorance', 'and', 'smile', 'be', 'yourself', 'no', 'matter', 'what', 'they', 'say']",1.0,0.0,0.0,0.0
"['<user>', 'had', 'to', 'snap', 'going', 'crazy']",0.0,1.0,0.0,0.0
"['i', 'am', 'using', 'twitter', 'as', 'a', 'coping', 'mechanism', 'for', 'raging', 'out', 'at', 'this', 'kid', 'oops']",0.0,0.0,1.0,0.0
"['<user>', '<user>', '<user>', 'that', 'might', 'sting', 'for', 'a', 'bit', 'lads', 'but', 'youll', 'get', 'over', 'it', 'betterwithsinnfein']",0.0,1.0,0.0,0.0
"['i', 'am', 'their', 'fury', 'i', 'am', 'their', 'patience', 'i', 'am', 'a', 'conversation']",1.0,0.0,0.0,0.0
"['panpiper', 'playing', 'big', 'river', 'outside', 'the', 'bridges', 'in', 'sr']",1.0,0.0,0.0,0.0
"['my', 'cat', 'is', 'bloody', 'lucky', 'the', 'rspca', 'werent', 'open', 'at', 'am', 'last', 'night', 'fuming']",0.0,0.0,0.0,1.0
"['<user>', 'im', 'now', 'writing', 'abt', 'the', 'changing', 'face', 'of', 'sex', 'industry', 'in', 'tr', 'now', 'men', 'will', 'talk', 'to', 'me', 'then']",1.0,0.0,0.0,0.0
"['stuck', 'in', 'a', 'infuriate', 'scrum', 'about', 'hegemonists', 'infuriate', 'scrum', 'scrum', 'stuck']",0.0,0.0,0.0,1.0
"['why', 'a', 'puerto', 'rican', 'with', 'taino', 'hair', 'and', 'a', 'black', 'nose', 'gotta', 'ruffle', 'your', 'targeted', 'feathers']",0.0,0.0,1.0,0.0
"['<user>', 'loved', 'sing', 'tiff', 'but', 'q', 'there', 'is', 'japanese', 'line', 'but', 'obviously', 'spoken', 'by', 'non', 'japanese', 'no', 'way', 'to', 'find', 'japanese', 'for', 'line']",1.0,0.0,0.0,0.0
"['<user>', 'reyes', 'snarled', 'in', 'frustrated', 'anger', 'steel', 'claws', 'flexing', 'dangerously', 'but', 'she', 'uttered', 'those', 'damning', 'words', 'it', 'seems', 'to', 'snap']",0.0,0.0,1.0,0.0
"['spurs', 'radio', 'commentator', 'referred', 'to', 'mauricio', 'pochettino', 'as', 'mopo', 'and', 'i', 'felt', 'a', 'sudden', 'surge', 'of', 'rage']",0.0,0.0,0.0,1.0
"['people', 'you', 'need', 'to', 'look', 'up', 'the', 'definition', 'of', 'protest', 'what', 'you', 'are', 'doing', 'is', 'not', 'protesting', 'is', 'called', 'vandalism', 'angry', 'stop']",0.0,0.0,0.0,1.0
"['since', 'the', 'update', 'my', '<user>', 'loses', 'power', 'nearly', 'faster', 'furious']",0.0,0.0,0.0,1.0
"['michelle', 'is', 'one', 'of', 'the', 'worst', 'players', 'in', 'bb', 'history', 'bb', 'bbfinale']",0.0,0.0,1.0,0.0
"['wow', 'one', 'of', 'my', 'dads', 'top', 'favorite', 'throwback', 'rappers', 'just', 'died', 'in', 'a', 'fiery', 'car', 'crash', 'today', 'in', 'atlanta', 'so', 'sad', 'so', 'sad']",0.0,1.0,0.0,0.0
"['<user>', '<user>', 'he', 'didnt', 'sting', 'me', 'luckily', 'he', 'just', 'flew', 'off', 'happy', 'and', 'drunk', 'lolololol']",1.0,0.0,0.0,0.0
"['<user>', '<user>', 'no', 'grudge', 'only', 'truth', 'in', 'abundance']",1.0,0.0,0.0,0.0
"['<user>', 'the', 'orange', 'one', 'is', 'poisonous', 'and', 'bitter', 'you', 'shouldnt', 'judge', 'the', 'blue', 'one', 'by', 'how', 'it', 'looks', 'but', 'by', 'how', 'it', 'tastes', 'delicious']",1.0,0.0,0.0,0.0
"['ive', 'always', 'wondered', 'how', 'long', 'angelina', 'put', 'up', 'with', 'brads', 'crap', 'not', 'gon', 'lie']",0.0,0.0,1.0,0.0
"['focus', 'on', 'yourself', 'dont', 'let', 'others', 'love', 'define', 'you', 'when', 'youre', 'happy', 'and', 'dont', 'let', 'it', 'make', 'you', 'bitter', 'if', 'you', 'get', 'hurt']",1.0,0.0,0.0,0.0
"['<user>', 'your', 'website', 'is', 'making', 'me', 'feel', 'violent', 'rage', 'and', 'your', 'upgrade', 'options', 'arent', 'helping', 'either', 'aaaaarrrrgghhh', 'iwanttocancel']",0.0,0.0,0.0,1.0
"['whats', 'a', 'kalis', 'kitten', 'she', 'asked', 'a', 'frown', 'curling', 'on', 'her', 'fair', 'skinned', 'forehead', 'as', 'he', 'showed', 'her', 'the', 'scar', 'a', 'cat', 'did', '<user>']",0.0,1.0,0.0,0.0
"['there', 'are', 'adults', 'commiting', 'serious', 'crimes', 'in', 'the', 'name', 'of', 'protestlike', 'burning', 'a', 'library', 'how', 'are', 'we', 'just', 'expecting', 'them', 'to', 'get', 'a', 'warning']",0.0,0.0,1.0,0.0
"['<user>', '<user>', 'no', 'doubt', 'we', 'are', 'going', 'to', 'struggle', 'this', 'year', 'but', 'moments', 'like', 'that', 'from', 'payet', 'take', 'the', 'sting', 'out', 'of', 'it']",0.0,1.0,0.0,0.0
"['anger', 'that', 'you', 'are', 'willing', 'to', 'take', 'out', 'on', 'people', 'amp', 'the', 'world', 'in', 'general', 'amp', 'all', 'police', 'is', 'worst', 'most', 'indefensible', 'kind', 'of', 'anger']",0.0,0.0,0.0,1.0
"['<user>', '<user>', 'wrath', 'of', 'khan', 'is', 'one', 'of', 'the', 'best', 'movies', 'of', 'all', 'time']",1.0,0.0,0.0,0.0
"['<user>', 'specifically', 'are', 'the', 'cause', 'of', 'it', 'all', 'and', 'they', 'resent', 'being', 'considered', 'the', 'enemy']",0.0,1.0,0.0,0.0
"['how', 'the', 'fuk', 'who', 'the', 'heck', 'moved', 'my', 'fridge', 'should', 'i', 'knock', 'the', 'landlord', 'door', 'mad']",0.0,0.0,0.0,1.0
"['why', 'are', 'people', 'so', 'angry', 'toward', 'veggie', 'burgers', 'at', 'in', 'n', 'out', 'wtf']",0.0,1.0,0.0,0.0
"['<user>', 'hes', 'perfect', 'but', 'not', 'even', 'in', 'that', 'way', 'where', 'you', 'sort', 'of', 'resent', 'him', 'or', 'suspect', 'that', 'he', 'leads', 'a', 'double', 'life', 'just', 'perfect']",1.0,0.0,0.0,0.0
"['<user>', 'ur', 'road', 'rage', 'gives', 'me', 'anxiety']",0.0,1.0,0.0,0.0
"['when', 'you', 'find', 'out', 'the', 'initiative', 'isnt', 'even', 'a', 'thing', 'revenge']",0.0,0.0,1.0,0.0
"['stuck', 'in', 'a', 'infuriate', 'scrum', 'about', 'hegemonists', 'scrum', 'scrum', 'stuck']",0.0,0.0,0.0,1.0
"['i', 'didnt', 'find', 'out', 'about', 'this', 'till', 'today', 'due', 'to', 'my', 'bff', 'telling', 'me', 'i', 'am', 'so', 'disgusted', 'and', 'offended', 'by', 'this']",0.0,0.0,0.0,1.0
"['living', 'life', 'so', 'relentless']",0.0,1.0,0.0,0.0
"['everton', 'not', 'playing', 'and', 'fume', 'on', 'here', 'have', 'day', 'off']",0.0,0.0,0.0,1.0
"['meeting', 'tiff', 'at', 'the', 'mall', 'soon', 'congrats', 'on', 'getting', 'that', 'l', 'babes']",1.0,0.0,0.0,0.0
"['<user>', 'she', 'would', 'frown', 'a', 'bit', 'folding', 'her', 'arms', 'why', 'is', 'it', 'that', 'every', 'time', 'im', 'in', 'need', 'of', 'assistance', 'someone', 'expects', 'a', 'lil']",0.0,0.0,1.0,0.0
"['<user>', 'just', 'to', 'help', 'maintain', 'and', 'boost', 'our', 'status', 'as', 'a', 'world', 'class', 'centre', 'for', 'education', 'culture', 'and', 'tolerance']",1.0,0.0,0.0,0.0
"['paul', 'forever', 'paul', 'should', 'have', 'won', 'paul', 'played', 'such', 'a', 'better', 'game', 'bb', 'angry']",0.0,0.0,1.0,0.0
"['i', 'need', 'to', 'stop', 'second', 'guess', 'myself', 'and', 'just', 'go', 'with', 'the', 'first', 'thought', 'and', 'go', 'with', 'it', 'relentless']",0.0,1.0,0.0,0.0
"['you', 'sting', 'like', 'a', 'bee', 'but', 'youre', 'still', 'my', 'honey']",1.0,0.0,0.0,0.0
"['not', 'sorry', 'for', 'that', 'burst', 'of', 'anti', 'allo', 'spam', 'fuck', 'any', 'messaging', 'app', 'launching', 'in', 'without', 'encryption', 'on', 'by', 'default']",0.0,0.0,0.0,1.0
"['<user>', 'i', 'dont', 'read', 'articles', 'by', 'people', 'who', 'rage', 'about', 'how', 'horrible', 'cybernats', 'are', 'got', 'it']",0.0,0.0,1.0,0.0
"['<user>', 'you', 'can', 'go', 'on', 'what', 'you', 'usually', 'do', 'its', 'just', 'their', 'own', 'personal', 'reason', 'and', 'not', 'mean', 'to', 'offend', 'anyone']",0.0,0.0,0.0,1.0
"['im', 'if', 'you', 'want', 'to', 'see', 'my', 'dick', 'snapkik', 'me', 'at', 'hiya', 'kik', 'kikme', 'snapchat', 'snapme', 'horny', 'porn', 'naked', 'young']",0.0,0.0,1.0,0.0
"['colors', 'of', 'the', 'leaves', 'are', 'changing', 'heatwaves', 'in', 'la', 'still', 'raging', 'lattes', 'made', 'in', 'batches', 'visit', 'pumpkin', 'patches', 'fallsongs']",1.0,0.0,0.0,0.0
"['<user>', '<user>', 'in', 'scotland', 'the', 'rightwingers', 'are', 'the', 'most', 'rabid', 'antinationalists', 'socialists', 'are', 'mostly', 'in', 'favour']",0.0,0.0,1.0,0.0
"['i', 'had', 'an', 'hour', 'of', 'football', 'practice', 'under', 'the', 'boiling', 'sun', 'and', 'now', 'i', 'have', 'hr', 'volleyball', 'practice', 'under', 'the', 'boiling', 'sun', 'again']",0.0,0.0,0.0,1.0
"['as', 'your', 'own', 'lives', 'in', 'order', 'to', 'complete', 'our', 'amazing', 'life', 'journey', 'successfully', 'it', 'is', 'there', 'bitter']",0.0,1.0,0.0,0.0
"['me', 'sees', 'incense', 'burner', 'is', 'this', 'for', 'drugs']",1.0,0.0,0.0,0.0
"['if', 'i', 'do', 'my', 'homework', 'now', 'i', 'can', 'watch', 'revenge', 'and', 'possibly', 'go', 'out', 'tonightnplays', 'on', 'phone', 'for', 'hours', 'to', 'avoid', 'doing', 'homework']",0.0,1.0,0.0,0.0
"['favourite', 'quote', 'of', 'the', 'year', 'so', 'far', 'is', 'by', '<user>', 'i', 'swore', 'at', 'a', 'parsnip']",1.0,0.0,0.0,0.0
"['i', 'just', 'poured', 'boiling', 'water', 'on', 'my', 'foot', 'now', 'my', 'cup', 'of', 'tea', 'is', 'less', 'enjoyable', 'but', 'worse', 'my', 'football', 'career', 'is', 'foiled']",0.0,0.0,1.0,0.0
"['its', 'thirstythursday', 'which', 'means', 'its', 'time', 'to', 'rage', 'get', 'ready', 'for', 'tonight', 'with', 'personal', 'hydration', 'book', 'now', 'itslit', 'miami']",1.0,0.0,0.0,0.0
"['whenever', 'i', 'put', 'i', 'wanna', 'be', 'adored', 'on', 'my', 'brother', 'alwayss', 'sings', 'i', 'wanna', 'be', 'a', 'dog', 'instead', 'just', 'to', 'irritate', 'me']",0.0,1.0,0.0,0.0
"['im', 'if', 'you', 'want', 'to', 'see', 'my', 'dick', 'snapkik', 'me', 'at', 'hiya', 'kik', 'kikme', 'snapchat', 'snap', 'snapme', 'horny', 'porn', 'naked', 'young']",1.0,0.0,0.0,0.0
"['<user>', 'mine', 'is', 'that', 'the', 'party', 'did', 'decide', 'but', 'the', 'party', 'has', 'been', 'slowly', 'transformed', 'into', 'a', 'vengeful', 'hellcult', 'of', 'white', 'male', 'resentment']",0.0,0.0,0.0,1.0
"['i', 'cant', 'even', 'right', 'now', 'bb', 'rage']",0.0,0.0,0.0,1.0
"['i', 'just', 'love', 'it', 'when', 'people', 'make', 'plans', 'for', 'me', 'without', 'actually', 'including', 'me', 'in', 'this', 'process']",0.0,0.0,1.0,0.0
"['heading', 'home', 'to', 'cut', 'grass', 'in', 'the', 'heat', 'all', 'i', 'wanna', 'do', 'is', 'go', 'out', 'to', 'eat', 'somewhere', 'air', 'conditioned', 'adultingistheworst']",1.0,0.0,0.0,0.0
"['<user>', '<user>', 'so', 'in', 'your', 'opinion', 'is', 'this', 'the', 'worst', 'delhi', 'govt', 'acrid', 'hypocrisy']",0.0,0.0,1.0,0.0
"['<user>', 'you', 'came', 'in', 'at', 'silly', 'oclock', 'and', 'woke', 'me', 'up', 'thats', 'what', 'happened', 'wasted']",0.0,0.0,0.0,1.0
"['love', 'how', 'megan', 'is', 'raging', 'about', 'this', 'kendall', 'jenner', 'photo', 'and', 'im', 'sat', 'here', 'like']",0.0,1.0,0.0,0.0
"['the', 'bushes', 'were', 'good', 'with', 'the', 'forces', 'of', 'resentment', 'when', 'it', 'made', 'them', 'money', 'and', 'gave', 'them', 'power', 'now', 'that', 'it', 'doesnt', 'theyve', 'changed', 'tunes']",0.0,1.0,0.0,0.0
"['candices', 'pout', 'gets', 'more', 'preposterous', 'by', 'the', 'week', 'this', 'week', 'its', 'gone', 'a', 'bit', 'jack', 'nicholsons', 'joker', 'gbbo']",1.0,0.0,0.0,0.0
