Tweet,0,1,2,3,4,5,6,7
"['and', 'i', 'would', 'advise', 'that', 'everyone', 'wait', 'to', 'watch', 'or', 'actually', 'dont', 'wait', 'just', 'dont', 'even', 'watch', 'it', 'because', 'it', 'is']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['dont', 'faint', 'new', 'cisco', 'ios', 'vulnerabilities', 'were', 'announced', 'yet', 'again', 'what', 'would', 'be', 'shocking', 'if', 'theyre', 'patched', 'this', 'week', 'by', 'users']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"['sadly', 'not', 'enough', 'names', 'the', 'whole', 'farewell', 'tour', 'situation', 'would', 'make', 'me', 'shy', 'away', 'from', 'good', 'value', 'b', 'et']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['nah', 'way', 'thats', 'horrible']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['i', 'dread', 'to', 'think']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"['awe', 'so', 'bias', 'and', 'doesnt', 'care', 'about', 'people', 'only', 'money']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['thank', 'god', 'the', 'feds', 'did', 'not', 'raise', 'rates', 'assume', 'they', 'are', 'nervous', 'about', 'a', 'world', 'where', 'is', 'the', 'new', 'employee', 'form', 'amp', 'the', 'safety', 'net', 'is', 'zilch']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['badi', 'am', 'fearing', 'for', 'my', 'life']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"['so', 'not', 'pumped', 'for', 'this', 'interview']",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
"['swear', 'to', 'god', 'dont', 'get', 'a', 'smart', 'meter', 'from', 'your', 'power', 'company', 'months', 'of', 'daft', 'bills', 'visits', 'from', 'british', 'gas']",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
"['thoroughly', 'enjoying', 'ahs', 'tonight']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['study', 'finds', 'amp', 'of', 'something', 'greater', 'than', 'self', 'leads', 'to', 'boosts', 'of', 'expansive', 'thinking']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['start', 'a', 'countdown', 'clock', 'to', 'reporting', 'that', 'pompous', 'bully', 'amp', 'liar', 'christie', 'is', 'asking', 'president', 'hrc', 'for', 'a', 'pardon']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['induction', 'day', 'tomorrow', 'for', 'pizza', 'express']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['the', 'worst', 'customer', 'service', 'and', 'lack', 'of', 'professionalism', 'from', 'this', 'service', 'provider']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['its', 'horrible', 'cos', 'no', 'one', 'can', 'relate', 'everyone', 'is', 'happy', 'and', 'dandy', 'in', 'one', 'way', 'or', 'another']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['how', 'can', 'you', 'blame', 'the', 'manager', 'watching', 'these', 'players', 'play', 'its', 'abysmal', 'our', 'team', 'are', 'dreadful', 'if', 'jose', 'cant', 'save', 'us', 'noone', 'can']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['ya', 'know', 'i', 'love', 'ya', 'man', 'but', 'really', 'fucked', 'with', 'my', 'headgiggledo', 'it', 'again']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['yep', 'as', 'i', 'pointed', 'out', 'before', 'its', 'the', 'politics', 'of', 'loathing', 'thats', 'why', 'the', 'big', 'candidates', 'are', 'so', 'horrible']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['i', 'have', 'serious', 'separation', 'anxiety']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"['okay', 'i', 'ahve', 'to', 'start', 'mob', 'psycho', 'today', 'if', 'i', 'dont', 'im', 'going', 'to', 'fight', 'myself']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['i', 'know', 'if', 'i', 'wasnt', 'an', 'optimist', 'i', 'would', 'despair']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['i', 'dont', 'want', 'speak', 'front', 'to', 'him']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"['i', 'saw', 'someone', 'discourage', 'someone', 'from', 'following', 'their', 'dreams', 'just', 'because', 'you', 'want', 'to', 'live', 'in', 'mediocrity', 'doesnt', 'mean', 'someone', 'else', 'should']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['im', 'afraid', 'to', 'look']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"['awe', 'i', 'feel', 'so', 'bad', 'being', 'naive', 'ou', 'is', 'the', 'worst']",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
"['i', 'was', 'pretty', 'sure', 'it', 'was', 'a', 'golden', 'ticket', 'get', 'a', 'tour', 'make', 'a', 'mistake', 'something', 'horrific', 'will', 'happen', 'to', 'you', 'good', 'day', 'sir']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['not', 'at', 'all', 'surprised', 'unf', 'getting', 'partially', 'sighted', 'mum', 'amp', 'pushchair', 'on', 'trains', 'a', 'nightmare']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['because', 'there', 'is', 'a', 'realistic', 'probability', 'that', 'a', 'clown', 'might', 'be', 'their', 'next', 'president']",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
"['of', 'some', 'unknown', 'reason', 'but', 'i', 'try', 'to', 'discourage', 'it']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['never', 'thought', 'an', 'angry', 'oompa', 'loompa', 'would', 'be', 'my', 'boggart', 'but', 'there', 'you', 'have', 'it']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"['migraine', 'hangover', 'all', 'day', 'stood', 'up', 'to', 'do', 'dishes', 'and', 'now', 'im', 'exhausted', 'again', 'gad', 'depression', 'amp', 'chronic', 'pain']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"['is', 'really', 'going', 'on']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"['old', 'age', 'no', 'hope', 'for', 'the', 'rest', 'of', 'us', 'destined', 'to', 'become', 'deatheaters', 'by']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['it', 'also', 'helps', 'that', 'the', 'majority', 'of', 'nfl', 'coaching', 'is', 'inept', 'some', 'of', 'bill', 'obriens', 'play', 'calling', 'was', 'wow']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['page', 'script', 'due', 'friday', 'for', 'class', 'who', 'said', 'i', 'could', 'do', 'this', 'mfa', 'thing']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"['the', 'tunnels', 'i', 'shudder', 'to', 'think', 'of', 'the', 'grimy', 'tweets']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"['msm', 'stoking', 'please', 'remember', 'the', 'beautiful', 'prayerful', 'protests', 'in', 'dallas', 'and', 'atlanta', 'smile', 'at', 'a', 'stranger', 'we', 'make', 'each', 'other', 'strong']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['what', 'we', 'fear', 'doing', 'most', 'is', 'usually', 'what', 'we', 'most', 'need', 'to', 'do', 'tim', 'ferriss']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['haha', 'its', 'me', 'shocking', 'i', 'know', 'youll', 'hear', 'me', 'moan', 'im', 'too', 'cold', 'in', 'winter']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['shriekfest', 'is', 'lining', 'up', 'volunteers', 'oct', 'only', 'serious', 'inquiries', 'please', 'see', 'free', 'films']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['about', 'weeks', 'till', 'i', 'can', 'pick', 'up', 'my', 'camera', 'again', 'though', 'i', 'think', 'there', 'is', 'a', 'group', 'cemetery', 'shoot', 'in', 'october', 'i', 'can', 'make']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['gahhbt', 'in', 'queue', 'for', 'minutes', 'now', 'put', 'through', 'to', 'bt', 'sport', 'dept', 'to', 'cancel', 'back', 'in', 'a', 'queue', 'again']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['oh', 'every', 'people', 'can', 'make', 'tipo', 'it', 'is', 'terrible', 'bullying', 'them', 'about', 'that', 'its', 'trvial', 'and', 'very', 'sad']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"['jeans', 'with', 'fake', 'pockets']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['i', 'just', 'deleted', 'my', 'save', 'file', 'trying', 'to', 'load', 'it', 'up', 'now', 'i', 'have', 'to', 'start', 'all', 'over', 'again', 'i', 'am', 'going', 'to', 'freaking', 'kill', 'someone', 'pray', 'for', 'me']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"['and', 'im', 'up', 'from', 'a', 'dream', 'where', 'i', 'said', 'something', 'really', 'retarded', 'on', 'twitter', 'and', 'it', 'got', 'like', 'retweets']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"['when', 'your', 'body', 'says', 'fuck', 'you', 'bitch', 'you', 'aint']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"['we', 'ashamed', 'of', 'being', 'an', 'ally', 'to', 'you', 'pakistan', 'sacrificed', 'almost', 'civilians', 'by', 'siding', 'you', 'in', 'war', 'on']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"['jeans', 'with', 'fake', 'pockets']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['what', 'mean', 'if', 'you', 'do', 'then', 'use', 'it', 'be', 'so', 'word', 'is', 'i', 'can', 'that', 'is']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['the', 'fear', 'know', 'is', 'the', 'that', 'you', 'will', 'not', 'come', 'back', 'when', 'you', 'go', 'out', 'the', 'them', 'n']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"['omg', 'i', 'just', 'heard', 'my', 'dads', 'alarm', 'go', 'off', 'have', 'i', 'really', 'been', 'up', 'all', 'this', 'time']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['goodmorning', 'fam', 'do', 'you', 'know', 'that', 'your', 'critical', 'condition', 'pave', 'way', 'for', 'your', 'miracle', 'so']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['this', 'white', 'lady', 'just', 'told', 'me', 'that', 'i', 'incite', 'suspicion', 'based', 'on', 'how', 'i', 'look', 'being', 'having', 'tatoos', 'athletic', 'build', 'and', 'wear', 'a', 'durag', 'wow']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['just', 'from', 'the', 'cats', 'there', 'wow']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['jesus', 'wept', 'another', 'rns', 'from', 'quote', 'price', 'sensitive', 'news', 'price', 'sensitive', 'news', 'etc', 'etc', 'the', 'here', 'is']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['fear', 'blocks', 'blessings', 'faith', 'unlocks', 'them']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['happy', 'birthday', 'to', 'my', 'favorite', 'author']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['i', 'had', 'a', 'panic', 'attack', 'the', 'other', 'night', 'because', 'i', 'thought', 'my', 'mum', 'was', 'out', 'but', 'she', 'was', 'actually', 'downstairs', 'and', 'she', 'started', 'bashing', 'around', 'hrjdjd']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"['body', 'is', 'sleepy', 'but', 'the', 'mind', 'is', 'active', 'so', 'sad', 'have', 'to', 'get', 'ready', 'for', 'work', 'in', 'minutes', 'damn']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"['whatt', 'a', 'trailerrrr', 'i', 'am', 'completely', 'blown']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['dont', 'be', 'of', 'the', 'space', 'between', 'your', 'and', 'if', 'you', 'can', 'it', 'you', 'can', 'it', 'so']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['why', 'is', 'there', 'no', 'disabled', 'access', 'at', 'pontefract', 'monkhill']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['if', 'you', 'truly', 'want', 'more', 'of', 'god', 'in', 'your', 'life', 'it', 'requires', 'letting', 'go', 'of', 'some', 'of', 'the', 'old', 'things', 'to', 'allow', 'new', 'things', 'to', 'flourish']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['a', 'vote', 'for', 'is', 'like', 'sticking', 'a', 'knife', 'in', 'a', 'toaster']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['honestly', 'all', 'my', 'friends', 'do', 'bnc', 'i', 'mean', 'it', 'and', 'i', 'am', 'feeling', 'hahaha']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['i', 'have', 'a', 'job', 'interview', 'with', 'in', 'loughborough', 'next', 'month']",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
"['nightmare', 'before', 'christmas']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['the', 'only', 'thing', 'scary', 'about', 'a', 'armed', 'man', 'trying', 'to', 'scare', 'someone', 'is', 'the', 'fact', 'that', 'he', 'feels', 'his', 'arm', 'is', 'only', 'good', 'for', 'tryin', 'to', 'scare', 'someone']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['the', 'focal', 'points', 'of', 'war', 'lie', 'in', 'and', 'the', 'needs', 'to', 'address']",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
"['every', 'minutes', 'ive', 'been', 'saying', 'nope', 'nope', 'id', 'be', 'gone', 'by', 'now', 'move', 'or', 'gtfo', 'so', 'thank', 'you', 'for', 'the']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['penny', 'dreadful', 'season']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['happiness', 'is', 'not', 'having', 'to', 'set', 'the', 'alarm', 'clock', 'for', 'the', 'next', 'day']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['ignored', 'broken', 'tooth', 'for', 'so', 'long', 'now', 'have', 'abscess', 'need', 'dentist', 'but', 'makes', 'it', 'hard', 'for', 'me', 'to', 'go', 'and', 'still', 'cant', 'go', 'to', 'dentist']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"['shew', 'that', 'was']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['when', 'someone', 'tells', 'you', 'theyre', 'going', 'to', 'tear', 'you', 'apart', 'and', 'all', 'they', 'have', 'to', 'say', 'is', 'why', 'are', 'you', 'so', 'tall']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['gtlt', 'too', 'much', 'clutter', 'in', 'my', 'brain', 'with', 'recent', 'little', 'changes', 'that', 'i', 'havent', 'yet', 'processed']",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
"['did', 'you', 'know', 'i', 'specialise', 'in', 'and', 'attacks', 'get', 'in', 'touch', 'for', 'all', 'of', 'my', 'solutions', 'for', 'you']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['i', 'know', 'i', 'dont', 'know', 'u', 'but', 'physiatrists', 'are', 'seriously', 'the', 'number', 'one', 'best', 'thing', 'for', 'people', 'with', 'anxiety']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['thanks', 'for', 'ripping', 'me', 'off', 'again', 'not', 'enough', 'for', 'a', 'one', 'way', 'flight', 'to', 'man', 'from', 'frk', 'then', 'for', 'a', 'bag', 'then', 'free', 'at', 'gate']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['am', 'and', 'off', 'to', 'the', 'hospital', 'elouises', 'waters', 'have', 'gone']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['im', 'such', 'a', 'shy', 'girl']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"['it', 'also', 'helps', 'that', 'the', 'majority', 'of', 'nfl', 'coaching', 'is', 'inept', 'some', 'of', 'bill', 'obriens', 'play', 'calling', 'was', 'wow']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['even', 'walking', 'around', 'with', 'my', 'family', 'members', 'who', 'carry', 'guns', 'makes', 'me', 'nervous', 'and', 'theyre', 'my', 'family']",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
"['he', 'has', 'had', 'a', 'dreadful', 'first', 'half', 'not', 'to', 'mention', 'rashford', 'wouldve', 'got', 'on', 'the', 'end', 'of', 'a', 'couple', 'of', 'those', 'through', 'balls']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['the', 'crisis', 'was', 'just', 'the', 'tremor', 'in', 'advance', 'of', 'the', 'earthquake']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"['a', 'panic', 'attack', 'and', 'call', 'yourself', 'a', 'real', 'fan', 'makes', 'me', 'so', 'mad', 'like', 'i', 'dont', 'even', 'have', 'the', 'words', 'to', 'explain', 'this', 'is', 'why', 'some', 'people', 'give', 'no']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
['good'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['but', 'at', 'what', 'price', 'the', 'near', 'misses', 'are', 'too', 'many', 'am', 'afraid', 'it', 'may', 'translate', 'into', 'something', 'else']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"['this', 'is', 'so', 'absurd', 'i', 'could', 'laugh', 'right', 'now', 'if', 'i', 'also', 'didnt', 'feel', 'like', 'crying', 'for', 'the', 'future', 'of', 'our', 'country']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"['what', 'a', 'shamefull', 'unequal', 'dangerous', 'and', 'worrying', 'world', 'we', 'live', 'in', 'nowadays']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"['so', 'is', 'texting', 'a', 'guy', 'im', 'ready', 'for', 'sex', 'now', 'considered', 'flirting']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['the', 'fact', 'that', 'youre', 'nervous', 'makes', 'me', 'want', 'to', 'crawl', 'in', 'a', 'hole']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"['just', 'wait', 'till', 'they', 'hit', 'you', 'with', 'the', 'am', 'fire', 'alarm', 'in', 'the', 'middle', 'of', 'winter', 'those', 'are', 'sweet']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['anychance', 'of', 'addressing', 'the', 'communication', 'i', 'sent', 'to', 'you', 'yesterday', 'i', 'still', 'havent', 'had', 'any', 'contact']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['itd', 'probably', 'be', 'useful', 'to', 'more', 'than', 'women', 'but', 'im', 'dealing', 'with', 'rereading', 'an', 'article', 'about', 'a', 'woman', 'being', 'harassed', 'on', 'the', 'subway']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['lets', 'refuse', 'to', 'live', 'in']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['because', 'are', 'of', 'large']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"['car', 'rental', 'you', 'have', 'made', 'realize', 'why', 'i', 'always', 'use', 'what', 'a']",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
"['yeah', 'was', 'quite', 'the']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['ffs', 'dreadful', 'defending']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['says', 'india', 'poses', 'unacceptable', 'conditions', 'to', 'only', 'condition', 'is', 'an', 'end', 'to']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"['so', 'is', 'texting', 'a', 'guy', 'im', 'ready', 'for', 'sex', 'now', 'considered', 'flirting']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['rear', 'garden', 'alarm', 'activated', 'at', 'telford', 'house', 'at']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['and', 'zero', 'whats', 'going', 'on', 'guys']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['hi', 'lovely', 'brownie', 'mm', 'is', 'calling', 'me', 'tuppytupperware', 'its', 'awful']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['in', 'honor', 'of', 'shawty', 'lo', 'passing', 'away', 'i', 'made', 'dey', 'know', 'my', 'new', 'alarm', 'clock', 'song', 'so', 'i', 'wake', 'up', 'with', 'the', 'right', 'attitude', 'everyday', 'lol']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['i', 'realized', 'that', 'it', 'is', 'not', 'that', 'i', 'but', 'it', 'is', 'the', 'act', 'of', 'dying']",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
"['and', 'there', 'you', 'go', 'after', 'that', 'wild', 'start', 'wouldnt', 'be', 'surprised', 'at', 'all', 'if', 'sweden', 'wins', 'this', 'game', 'too', 'much', 'experience', 'there', 'to', 'panic']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['projection', 'is', 'perception', 'see', 'it', 'in', 'someone', 'else', 'you', 'also', 'at', 'some', 'level', 'have', 'that', 'within', 'you']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['your', 'comments', 'concern', 'us', 'carrie', 'please', 'dm', 'your', 'record', 'locator', 'and', 'details']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['if', 'you', 'follow', 'a', 'certified', 'there', 'is', 'no', 'question', 'you', 'or', 'your', 'children', 'may', 'go', 'to', 'vs', 'consumate']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['i', 'wish', 'harry', 'would', 'start', 'tweeting', 'people', 'again']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['fuck', 'mewhat', 'the', 'fuuuuuuuck', 'did', 'i', 'just', 'watch', 'is', 'awfulno', 'that', 'flatters', 'it']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"['goodbye', 'everyone', 'tremendous', 'tonight']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['romero', 'is', 'fucking', 'dreadful', 'like', 'seriously', 'my', 'month', 'old', 'is', 'better', 'than', 'him']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['accrington', 'stanley', 'who', 'are', 'they', 'exactly', 'things', 'looking', 'dire', 'for', 'west', 'ham', 'despite', 'the', 'win', 'whats', 'changed', 'since', 'march']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"['ever', 'been', 'really', 'lonely', 'and', 'your', 'phone', 'keeps', 'blowing', 'up', 'but', 'you', 'just', 'cant', 'pick', 'it', 'up', 'and', 'respond', 'to', 'people']",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
"['the', 'worst', 'customer', 'service', 'and', 'lack', 'of', 'professionalism', 'from', 'this', 'service', 'provider']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['hey', 'no', 'turn', 'over', 'after', 'a', 'kick', 'way', 'to', 'go', 'texans', 'way', 'to', 'go']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['when', 'your', 'friends', 'want', 'to', 'go', 'out', 'drinking', 'but', 'you', 'know', 'you', 'gonna', 'have', 'to', 'say', 'no', 'because', 'social', 'runs', 'your', 'life']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"['first', 'day', 'of', 'college', 'feeling', 'nervous']",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"['unless', 'your', 'concern', 'is', 'people', 'figuring', 'out', 'who', 'you', 'are', 'for', 'wtvr', 'reason', 'i', 'dont', 'see', 'why', 'you', 'shouldnt', 'tweet', 'about', 'other', 'things']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['you', 'make', 'me', 'breathless']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['somewhere', 'i', 'rd', 'a', 'rpt', 'tht', 'pakis', 'wr', 'afraid', 'of', 'tsd', 'amp', 'asked', 'it', 'shut', 'dn', 'congis', 'obliged', 'amp', 'exposed', 'ithounded', 'themtime', 'to', 'revive']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['on', 'my', 'life', 'ill', 'never', 'understand', 'why', 'anyone', 'would', 'pay', 'money', 'to', 'see']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['staff', 'on', 'fr', 'asked', 'for', 'info', 'and', 'told', 'to', 'look', 'online', 'you', 'get', 'what', 'you', 'pay', 'for']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['i', 'get', 'soooo', 'nervous', 'when', 'an', 'actually', 'attractive', 'guy', 'tries', 'to', 'talk', 'to', 'me', 'in', 'person', 'like', 'i', 'turn', 'him', 'down', 'just', 'from', 'habit']",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
"['even', 'after', 'ref', 'the', 'k', 'fraud', 'they', 'still', 'treat', 'me', 'like', 'dirt', 'no', 'returned', 'calls', 'or', 'apology']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['sure', 'have', 'sydney', 'are', 'too', 'tough', 'too', 'quick', 'and', 'their', 'team', 'pressure', 'is', 'too', 'much', 'for', 'the', 'cats', 'to', 'handle', 'motlopcowan']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['if', 'i', 'wanted', 'green', 'potatoes', 'a', 'bottle', 'with', 'the', 'tag', 'still', 'on', 'plus', 'soaking', 'wet', 'items', 'delivered', 'im', 'winning', 'todaysadly', 'i', 'didnt']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['lol', 'dk', 'has', 'actually', 'dropped', 'from', 'top', 'of', 'the', 'table', 'surprisingly', 'arms', 'warrior', 'is', 'top', 'of', 'the', 'dps', 'at', 'the', 'moment']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['i', 'walked', 'miles', 'today', 'the', 'most', 'ive', 'walked', 'since', 'i', 'got', 'going', 'back', 'to', 'work', 'tomorrow', 'heres', 'to', 'hoping', 'it', 'goes', 'okay']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['dont', 'if', 'youre', 'not', 'the', 'best', 'if', 'you', 'are', 'doing', 'something', 'you', 'youre', 'heading', 'in', 'right', 'direction']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['i', 'dont', 'get', 'how', 'people', 'can', 'leave', 'their', 'phone', 'on', 'dont', 'disturb', 'all', 'daydoes', 'your', 'mom', 'not', 'threaten', 'you', 'when', 'you', 'dont', 'respond', 'within', 'seconds']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['might', 'start', 'stanning', 'lady', 'gaga', 'again', 'more', 'so', 'than', 'last', 'time', 'but', 'shhh', 'dont', 'tell', 'connor']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['however', 'i', 'am', 'pretty', 'sure', 'my', 'over', 'excitement', 'did', 'not', 'help', 'your', 'bullet', 'journal', 'fright']",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"['really', 'sad', 'amp', 'surprising', 'side', 'fighting', 'against', 'amp', 'on', 'the', 'other', 'supporting', 'which', 'is', 'epic', 'centre']",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
